Com_Name,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,annual_mean,annual_max,n_months_present,rarity,present_m1,present_m2,present_m3,present_m4,present_m5,present_m6,present_m7,present_m8,present_m9,present_m10,present_m11,present_m12
Ovenbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241e-4,0.0015237,0.0042256,0.0082498,0.0130079,0.0088992,0.0068892,0.0041572,0.0015277000000000001,6.572e-4,1.597e-4,1.808e-4,2.49e-4,1.21e-4,2.683e-4,2.76e-5,2.93e-5,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.00146835,0.009261525,0.00162545,2.04775e-4,1.4225e-5,3.75e-4,0,0,0.0010791104166666665,0.009261525,3,Rare,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Northern Waterthrush,0,9.05e-5,9.64e-5,6.522e-4,3.28e-5,0,1.99e-5,6.49e-5,0.0015,3.01e-5,0,0.0015,2.35e-5,2.23e-5,4.2e-5,6.21e-5,1.517e-4,0.0043422,0.0352078,0.0525339,0.0568642,0.0587424,0.0491149,0.0490604,0.0405783,0.0283968,0.0179622,0.0130474,0.0234401,0.0326797,0.0326278,0.0226625,0.009044,0.0049008,0.0018733999999999999,9.792e-4,4.548e-4,5.355e-4,3.46e-5,0.0015,3.43e-5,0,2.629e-4,2.121e-4,0.0015,4.32e-5,1.838e-4,5.17e-5,NA,2.0977500000000002e-4,2.94e-5,7.57525e-4,3.7475e-5,0.0230589,0.053445475,0.024996175,0.027852525,0.00419935,6.31225e-4,1.27325e-4,4.44675e-4,0.01131581875,0.053445475,5,Uncommon,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Golden-winged Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.1e-6,0,0,0,0,0,0,4.25e-7,5.1e-6,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black-and-white Warbler,4.7e-5,3.02e-5,0,0,3.28e-5,0,0,3.24e-5,0,0,0,0,0,0,0,0,9.48e-5,9.925e-4,0.0025192,0.0039691,0.004512,0.0071245,0.0042803,0.0038727,0.0022485,0.0015876,8.449e-4,8.896e-4,0.0010545,0.002023,0.0013003,7.018e-4,2.757e-4,2.93e-5,2.97e-5,7.34e-5,3.03e-5,1.19e-4,0,2.48e-5,2.057e-4,3.9e-4,7.887e-4,0,1.267e-4,3.886e-4,1.103e-4,7.76e-5,NA,1.9299999999999998e-5,1.63e-5,0,0,0.0018939,0.004947375,0.00139265,0.0012699,1.02025e-4,4.3525e-5,3.461e-4,1.758e-4,8.505729166666667e-4,0.004947375,4,Very rare,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Prothonotary Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06e-5,0,2.21e-5,0.0015,0,0,0,0,0,0,0,0,0,4.13e-5,0,0,0,0,1.516e-4,2.97e-5,0,0,0,0,0,0,0.0015207,0,0,0,NA,0,0,0,0,1.015e-5,3.80525e-4,0,1.0325e-5,0,4.5325e-5,0,3.80175e-4,6.887500000000001e-5,3.80525e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tennessee Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11e-5,1.327e-4,1.772e-4,0.0026411,0.010866,0.0194634,0.0272798,0.0206278,0.0151645,0.0105368,0.0061407,0.0030354,0.0018704,0.0019584,0.002521,0.0025703,0.0026213,0.00284,0.0017608,7.731e-4,5.63e-4,2.729e-4,0,1.037e-4,0,6.86e-5,0,0.0015,3.53e-5,2.112e-4,4.32e-5,0.0015,1.293e-4,NA,0,0,0,7.775e-6,0.0034542500000000003,0.020633875,0.005395825,0.0024177499999999998,0.001484225,9.415000000000001e-5,4.0097500000000003e-4,4.70925e-4,0.0028633125,0.020633875,5,Rare,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Orange-crowned Warbler,0.0014085,0.0019917,0.0016388,0.0017703,0.0017717,0.0019664,0.0017714,0.0018165,0.0024571,0.002015,0.0041404,0.0143564,0.0505491,0.1158271,0.1717547,0.2458632,0.2938366,0.2582989,0.2208159,0.1825782,0.1679163,0.1619094,0.1599923,0.1511353,0.1221272,0.0853103,0.0582989,0.0547217,0.0576964,0.0741674,0.0975507,0.1330857,0.1354399,0.1344348,0.1403551,0.0881295,0.0592426,0.0271911,0.0116536,0.0066858,0.0050728,0.0043874,0.0045444,0.0037823,0.0034215,0.0026769,0.0038962,0.0020696,NA,0.001702325,0.0018315,0.005742225,0.145998525,0.2388824,0.16023832500000001,0.080114525,0.09062505,0.124589825,0.026193275,0.0044467249999999995,0.00301605,0.0736150625,0.2388824,12,Common,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Lucys Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45e-5,0,0,0,0,0,4.875e-4,1.878e-4,0,0,0,0,0,NA,0,0,0,0,4.75e-6,0,0,0,6.125e-6,0,1.68825e-4,0,1.4975e-5,1.68825e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nashville Warbler,9.39e-5,0.0015,6.43e-5,3.028e-4,1.312e-4,2.963e-4,1.791e-4,9.73e-5,3.218e-4,2.406e-4,5.18e-5,0,2.35e-5,3.574e-4,0.0055391,0.0314165,0.0486284,0.0474452,0.0493885,0.0435544,0.0387057,0.0323819,0.0291642,0.028413,0.0203938,0.0139288,0.0102641,0.0086451,0.0122925,0.0113601,0.0110977,0.0090609,0.0054595,0.00314,0.0023492,0.0015667,0.0010308,6.247e-4,1.383e-4,1.486e-4,7.883e-4,2.6e-4,1.502e-4,7.07e-5,0,0,3.68e-5,1.035e-4,NA,4.9025e-4,1.7597499999999998e-4,1.5355e-4,0.009334125,0.047254125,0.0321662,0.013307949999999999,0.0109528,0.00312885,4.856e-4,3.173e-4,3.5075e-5,0.009816816666666667,0.047254125,6,Uncommon,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Connecticut Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-5,1.77e-5,0,1.358e-4,7.078e-4,0.0011491,9.673e-4,8.764e-4,2.876e-4,5.99e-5,1.565e-4,2.28e-5,0,3.11e-5,6.05e-5,0,2.76e-5,2.93e-5,5.95e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.3125e-5,9.2515e-4,1.317e-4,2.29e-5,2.9100000000000003e-5,0,0,0,9.599791666666667e-5,9.2515e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MacGillivrays Warbler,0,0,3.21e-5,0,0,0,0,0,0,0,0,0,0.0015,2.23e-5,8.602e-4,0.0081416,0.021897,0.0360491,0.0593231,0.0824002,0.0901289,0.082483,0.0757884,0.0776161,0.0686067,0.0575725,0.0385217,0.0316834,0.0354614,0.0405229,0.0387663,0.0371517,0.0232167,0.0166393,0.0105861,0.0034517,0.0012127,4.462e-4,1.383e-4,1.486e-4,5.827e-4,3.25e-4,3.76e-5,0,1.267e-4,0,0,2.59e-5,NA,8.025e-6,0,0,0.002631025,0.04991735,0.0815041,0.049096075,0.037975575,0.01347345,4.8645e-4,2.36325e-4,3.815e-5,0.019613877083333335,0.0815041,6,Uncommon,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Mourning Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-5,0,4.06e-5,5.131e-4,0.0017694,0.0042287,0.0035548,0.0019771,9.674e-4,7.189e-4,3.129e-4,1.369e-4,3.01e-5,1.245e-4,1.512e-4,1.238e-4,5.51e-5,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1.43175e-4,0.0028825,5.34025e-4,1.074e-4,3.88775e-4,0,0,0,3.379895833333333e-4,0.0028825,1,Very rare,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MacGillivrays x Mourning Warbler (hybrid),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02e-5,2.21e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,7.55e-6,5.525e-6,0,0,0,0,0,0,1.0895833333333332e-6,7.55e-6,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MacGillivrays/Mourning Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6e-5,9.67e-5,1.427e-4,5.23e-5,0,3.13e-5,0,0,0,0,0,0,2.93e-5,5.95e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7.135e-5,2.09e-5,0,2.22e-5,0,0,0,9.5375e-6,7.135e-5,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Common Yellowthroat,3.991e-4,3.018e-4,2.249e-4,6.99e-5,6.56e-5,0,7.96e-5,1.946e-4,1.463e-4,9.02e-5,5.18e-5,8.279e-4,0.0099033,0.0409248,0.0841359,0.1088237,0.126301,0.1360084,0.1719759,0.1975793,0.1927322,0.1793528,0.1723496,0.1642208,0.1643528,0.1625929,0.1521467,0.1327327,0.135368,0.1390912,0.1452979,0.1670795,0.1689966,0.1642505,0.1429124,0.0944209,0.0499045,0.0190992,0.0058787,0.0020057,0.0010968,7.8e-4,6.385e-4,1.767e-4,3.802e-4,1.727e-4,2.205e-4,2.328e-4,NA,2.48925e-4,8.494999999999999e-5,2.7905e-4,0.060946925,0.15796615,0.17716385,0.152956275,0.14670915,0.1426451,0.019222025,6.73e-4,2.5155e-4,0.07159557916666666,0.17716385,7,Common,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Hooded Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21e-5,0,0,0.0015,0.0015,0,0,0,0,0,0,0,0,0,0,0,9.1e-5,8.92e-5,0,0,3.43e-5,0,0,0,0,0.0015,0,0.0015,NA,0,0,0,0,0,3.80525e-4,3.75e-4,0,0,4.505e-5,8.575e-6,7.5e-4,1.2992916666666667e-4,7.5e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
American Redstart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55e-5,1.706e-4,9.039e-4,0.0071513,0.0372159,0.0683874,0.0797481,0.0692349,0.0616771,0.0476377,0.0352564,0.0299474,0.0244982,0.0275677,0.0315593,0.0315996,0.0244582,0.0144484,0.0055171,0.0018733999999999999,2.938e-4,1.213e-4,1.19e-4,0,4.95e-5,0.0015,0.0015,0,3.53e-5,0,0,0,2.59e-5,NA,0,0,0,3.875e-6,0.011360425,0.069761875,0.034334925,0.0287962,0.0055331749999999996,7.245e-5,7.58825e-4,6.475e-6,0.012552352083333333,0.069761875,5,Uncommon,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Cape May Warbler,0.0014085,8.45e-4,4.82e-4,1.165e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-5,1.77e-5,1.219e-4,4.226e-4,0.0014155,0.0014938,8.464e-4,6.522e-4,3.399e-4,1.198e-4,6.26e-5,9.12e-5,3.01e-5,9.34e-5,6.05e-5,0.0015,0,5.87e-5,0,0,0,2.97e-5,0,0.0015,0.0015,0,0,3.53e-5,0,0,0,0,NA,7.13e-4,0,0,0,1.453e-4,0.001101975,1.53375e-4,4.21e-4,1.4675e-5,3.82425e-4,3.83825e-4,0,2.762979166666667e-4,0.001101975,1,Very rare,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Northern Parula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,3.02e-5,1.327e-4,0,4.84e-5,2.04e-5,2.61e-5,0,0,2.737e-4,1.808e-4,3.11e-5,9.07e-5,1.651e-4,0,2.93e-5,0,0,6.06e-5,0,0,0,0,3.9e-4,3.76e-5,0,0,0,0,0,NA,0,0,0,0,3.8255e-4,5.0375e-5,7.494999999999999e-5,1.16925e-4,7.325e-6,1.515e-5,1.069e-4,0,6.284791666666666e-5,3.8255e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Magnolia Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66e-5,5.69e-5,7.09e-5,5.079e-4,0.0063385,0.0144649,0.0178342,0.0144612,0.0137785,0.0105629,0.007878,0.004913,0.0031478,0.0021693,0.0032057,0.0032053,0.0024561,0.0015993,8.51e-4,4.758e-4,3.427e-4,0.0015,2.97e-5,0,7.43e-5,0,3.25e-5,0,0,0,0,0,0,NA,0,0,0,1.165e-5,0.0017435500000000002,0.015134700000000001,0.006625425,0.0027591,8.171999999999999e-4,4.01e-4,8.125e-6,0,0.0022917291666666667,0.015134700000000001,4,Rare,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Bay-breasted Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-5,0,2.03e-5,1.358e-4,8.847e-4,9.193e-4,6.529e-4,7.134e-4,2.092e-4,2.696e-4,1.252e-4,6.84e-5,0.0015,3.11e-5,0,2.06e-5,5.51e-5,2.93e-5,5.95e-5,2.45e-5,0,0,0,0.0015,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.3775e-5,7.92575e-4,1.681e-4,3.87925e-4,4.21e-5,3.75e-4,0,0,1.5078958333333332e-4,7.92575e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blackburnian Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,3.11e-5,0,0,0,0.0015,0,0,0,0,0,0.0015,4.799e-4,0,0,0,0,0,0,0,NA,0,0,0,0,0,3.75e-4,0,7.775e-6,3.75e-4,3.75e-4,1.19975e-4,0,1.0439583333333333e-4,3.75e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Northern Yellow Warbler,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,6.7e-5,3.986e-4,0.0141235,0.0733881,0.1721107,0.2702653,0.3078839,0.2833698,0.2539529,0.2354421,0.2011333,0.1651633,0.1352145,0.1084303,0.0987911,0.1217499,0.1432929,0.1410946,0.1359133,0.1077012,0.0923524,0.0713372,0.0260961,0.0140679,0.0045517,0.0011066,4.457e-4,1.714e-4,1.3e-4,1.878e-4,2.474e-4,7.603e-4,4.32e-5,0,2.59e-5,NA,3.75e-4,0,0,0.003647275,0.20591199999999998,0.243474525,0.1268998,0.135512675,0.074371725,0.005042975,1.8415e-4,2.0735e-4,0.06630228958333333,0.243474525,7,Common,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Chestnut-sided Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358e-4,1.769e-4,1.379e-4,3.869e-4,0.0010599,0.0017256,1.198e-4,3.13e-5,0.0015,9.04e-5,9.34e-5,3.02e-5,0,8.27e-5,6.456e-4,6.839e-4,9.79e-5,6.06e-5,0,3.46e-5,0,3.43e-5,3.25e-5,0,0,0,0,0,0,NA,0,0,0,0,3.395e-5,4.4039999999999997e-4,8.441750000000001e-4,5.35e-5,3.77525e-4,2.3800000000000003e-5,1.67e-5,0,1.4917083333333334e-4,8.441750000000001e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blackpoll Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55e-5,7.58e-5,3.013e-4,0.0011987,0.0029278,0.0035388,0.0045275,0.0032647,0.0031185,0.0022747,0.0022466,8.762e-4,9.124e-4,4.821e-4,7.47e-4,9.676e-4,0.0013003,8.548e-4,8.217e-4,3.866e-4,2.45e-5,3.03e-5,0,0,2.48e-5,0,0,0.0015,0.0015,0,0,0,0,NA,0,0,0,3.875e-6,0.0011259,0.003612375,0.001577475,8.7425e-4,5.219e-4,1.3775e-5,7.5e-4,0,7.066291666666666e-4,0.003612375,3,Very rare,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Black-throated Blue Warbler,0,0,0,2.33e-5,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45e-5,1.213e-4,0.0015,6.916e-4,0.0015,1.028e-4,0.0015,0.0015,0,0,0.0015,1.47e-4,1.293e-4,NA,5.825e-6,3.75e-4,0,0,3.775e-6,0,0,0,6.125e-6,9.53225e-4,7.757e-4,4.44075e-4,2.1364375e-4,9.53225e-4,0,Very rare,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Palm Warbler,0.0010095,0.001026,0.0011889,9.783e-4,1.312e-4,1.886e-4,2.587e-4,1.622e-4,2.34e-4,9.02e-5,1.294e-4,4.932e-4,1.408e-4,1.564e-4,2.518e-4,2.175e-4,2.085e-4,1.772e-4,2.235e-4,2.264e-4,4.866e-4,6.895e-4,7.255e-4,5.707e-4,2.876e-4,8.99e-5,1.252e-4,4.56e-5,1.506e-4,1.245e-4,9.07e-5,4.13e-5,1.379e-4,4.402e-4,4.46e-4,6.855e-4,0.001334,0.0024692,0.002144,0.0022781,0.0017138,0.0025349,0.0026666,0.0012372,0.0017741,0.0012953,7.719e-4,7.761e-4,NA,0.001050675,1.85175e-4,2.3669999999999998e-4,1.91625e-4,2.089e-4,6.18075e-4,1.37075e-4,1.01775e-4,4.274e-4,0.002056325,0.002038125,0.00115435,7.005166666666666e-4,0.002056325,4,Very rare,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Pine Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21e-5,6.89e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0,0,0,NA,0,0,0,0,0,2.2749999999999997e-5,0,0,0,0,3.75e-4,3.75e-4,6.439583333333334e-5,3.75e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yellow-rumped Warbler,0.0118788,0.0140628,0.0129816,0.0123457,0.0116146,0.0100205,0.008399,0.0115476,0.0142159,0.0212024,0.0557137,0.1197132,0.176523,0.2493689,0.3489016,0.4387906,0.4282898,0.3491484,0.2853602,0.2379795,0.217924,0.2166299,0.2086961,0.2116913,0.1769812,0.1423436,0.1098385,0.095552,0.0982194,0.118394,0.1316904,0.1630341,0.1956324,0.2276676,0.2829701,0.2907048,0.2632568,0.1892069,0.1125251,0.0612124,0.0312939,0.0260968,0.0222715,0.0201131,0.016516,0.0165364,0.0159524,0.0139697,NA,0.012817225,0.010395425,0.0527113,0.303396025,0.325194475,0.213735325,0.131178825,0.127834475,0.249243725,0.1565503,0.024943825,0.015743625,0.13531204583333334,0.325194475,12,Common,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Yellow-throated Warbler,0,6.04e-5,6.43e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.1175e-5,0,0,0,0,0,0,0,0,0,0,0,2.597916666666667e-6,3.1175e-5,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Prairie Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0.0015,0.0015,0,0,2.45e-5,6.06e-5,0.0015,0,5.695e-4,0,9.75e-5,3.76e-5,7.07e-5,0,0,0,0,NA,0,0,0,0,0,3.75e-4,0,3.75e-4,3.81125e-4,5.325250000000001e-4,5.145e-5,0,1.42925e-4,5.325250000000001e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black-throated Gray Warbler,0,0,0,9.32e-5,0,0,0,0,0,0.0015,0,3.52e-5,4.69e-5,0.0014744,0.0127777,0.0483523,0.0758906,0.072116,0.0584292,0.0503607,0.0482383,0.0427698,0.0385955,0.0370144,0.0322378,0.0253115,0.0180248,0.0196396,0.0254286,0.0320261,0.0385243,0.0446646,0.0403397,0.0359784,0.0302418,0.012534,0.0045175,8.032e-4,2.766e-4,1.238e-4,3.428e-4,0,0.0015,7.07e-5,8.45e-5,0,0,0,NA,2.33e-5,0,3.838e-4,0.015662825000000002,0.064199125,0.0416545,0.023803425,0.0351609,0.029773475,0.001430275,4.78375e-4,2.1125e-5,0.017715927083333333,0.064199125,7,Uncommon,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Townsends Warbler,0.001925,0.001358,0.0015745,0.0010948,0.0010827,9.967e-4,0.0011345,6.487e-4,5.265e-4,7.218e-4,9.833e-4,0.0014621,0.002558,0.0059868,0.02501,0.0628642,0.0954367,0.1017493,0.1053594,0.1008723,0.0964767,0.0919287,0.096537,0.0831805,0.0635867,0.0476875,0.0265678,0.0240648,0.0262421,0.0332711,0.0384639,0.0366976,0.0304685,0.0256779,0.0291118,0.0171118,0.0118546,0.0067234,0.0044955,0.0036648,0.0015767,0.0025999,0.0026666,0.0027925,0.0019431,0.001468,0.0026097,0.0023024,NA,0.001488075,9.656500000000001e-4,9.234250000000001e-4,0.024104749999999998,0.100854425,0.09203072500000001,0.0404767,0.033668675,0.0255925,0.006684575,0.002408925,0.0020808,0.027606602083333334,0.100854425,10,Common,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Black-throated Gray x Townsends Warbler (hybrid),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55e-5,1.9e-5,0,0,3.02e-5,0,0,0,2.04e-5,2.61e-5,0,0,0,0,0,0,0,2.76e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3.875e-6,1.23e-5,5.1e-6,6.525e-6,0,6.9e-6,0,0,0,2.891666666666667e-6,1.23e-5,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black-throated Gray/Townsends Warbler,0,0,0,0,0,0,0,0,0,0,0,1.76e-5,0,4.47e-5,3.986e-4,6.06e-4,8.342e-4,9.039e-4,8.126e-4,5.735e-4,6.635e-4,4.137e-4,4.837e-4,3.873e-4,3.399e-4,1.198e-4,3.13e-5,1.141e-4,1.205e-4,6.22e-5,9.07e-5,1.445e-4,1.103e-4,1.174e-4,2.082e-4,4.9e-5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,4.4e-6,2.62325e-4,7.8105e-4,4.8705e-4,1.51275e-4,1.0447499999999999e-4,1.2122499999999999e-4,0,0,0,1.5931666666666667e-4,7.8105e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hermit Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11e-5,0.0015,0,3.657e-4,0,0.0015,4.826e-4,1.451e-4,1.223e-4,0,0,3.13e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,7.775e-6,4.66425e-4,5.625000000000001e-4,7.825e-6,0,0,0,0,0,8.704375e-5,5.625000000000001e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Townsends x Hermit Warbler (hybrid),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58e-5,0,4.06e-5,6.04e-5,2.21e-5,2.3e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,4.42e-5,1.1275e-5,0,0,0,0,0,0,4.622916666666666e-6,4.42e-5,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Townsends/Hermit Warbler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55e-5,0,0,2.03e-5,0.0015,0,0,2.42e-5,2.04e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3.875e-6,3.80075e-4,1.115e-5,0,0,0,0,0,0,3.2925e-5,3.80075e-4,0,Vagrant/Accidental,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
